"","x","y","z"
"10694",-7324.58288613334,4864813.81984702,"2"
"10695",-7324.08069999889,4864817.717,"2"
"10696",-7324.58288613334,4864813.81984702,"2"
"10697",-7334.79735061154,4864819.48666639,"2"
"10698",-7330.78689999878,4864821.4373,"2"
"10699",-7332.10880000144,4864822.171,"2"
"10700",-7325.23409999907,4864818.3568,"2"
"10701",-7352.52030000091,4864833.4948,"2"
"10702",-7337.71609999985,4864825.2817,"2"
"10703",-7345.42330000177,4864829.5577,"2"
"10704",-7338.85799999908,4864825.9152,"2"
"10705",-7334.79735061154,4864819.48666639,"2"
"10706",-7363.28974769637,4864835.2941315,"2"
"10707",-7353.72340000048,4864834.1625,"2"
"10708",-7359.33109999821,4864837.2735,"2"
"10709",-7360.497299999,4864837.9205,"2"
"10710",-7363.28974769637,4864835.2941315,"2"
"10711",-7366.7514369674,4864837.2146493,"2"
"10712",-7366.7514369674,4864837.2146493,"2"
"10713",-7360.497299999,4864837.9205,"2"
"10714",-7366.24240000173,4864841.108,"2"
"10715",-7367.45879999921,4864841.7828,"2"
"10716",-7373.05279999971,4864844.8865,"2"
"10717",-7374.34750000015,4864845.6047,"2"
"10718",-7377.0782699883,4864842.961439,"2"
"10719",-7636.20569999889,4864967.3302,"0"
"10720",-7637.25699999928,4864949.8143,"0"
"10721",-7628.13450000063,4864977.0212,"0"
"10722",-7377.0782699883,4864842.961439,"2"
"10723",-7633.72949999943,4864965.3173,"0"
"10724",-7607.24760000035,4864978.5467,"0"
"10725",-7618.58689999953,4864975.2962,"0"
"10726",-7616.55600000173,4864975.8786,"0"
"10727",-7622.05460000038,4864976.2942,"0"
"10728",-7605.41930000111,4864979.0708,"0"
"10729",-7592.71860000119,4864984.4303,"0"
"10730",-7592.73330000043,4864982.7069,"0"
"10731",-7587.04140000045,4864986.0578,"0"
"10732",-7589.00149999931,4864985.4959,"0"
"10733",-7636.63300000131,4864991.8306,"0"
"10734",-7632.14359999821,4864982.2171,"0"
"10735",-7611.05649999902,4864981.8017,"0"
"10736",-7634.50039999932,4864984.3192,"0"
"10737",-7615.52769999951,4864982.2821,"0"
"10738",-7641.03009999916,4865006.8267,"0"
"10739",-7639.41719999909,4865001.2771,"0"
"10740",-7638.84319999814,4864999.3684,"0"
"10741",-7637.22569999844,4864993.8063,"0"
"10742",-7638.06769999862,4865000.6202,"0"
"10743",-7641.62460000068,4865008.9015,"0"
"10744",-7639.07779999822,4865011.764,"0"
"10745",-7640.97619999945,4865010.6595,"0"
"10746",-7632.2388000004,4864988.2492,"0"
"10747",-7650.16560000181,4864937.0569,"0"
"10748",-7643.20149999857,4864947.9906,"0"
"10749",-7656.63569999859,4864938.026,"0"
"10750",-7645.0887000002,4864948.9595,"0"
"10751",-7674.95589999855,4864934.5144,"0"
"10752",-7661.73589999974,4864938.3039,"0"
"10753",-7667.33980000019,4864936.6978,"0"
"10754",-7676.6270999983,4864934.0356,"0"
"10755",-7669.23350000009,4864936.1548,"0"
"10756",-7684.28240000084,4864931.8414,"0"
"10757",-7682.5438000001,4864932.3395,"0"
"10758",-7680.13459999859,4864931.4921,"0"
"10759",-7685.72349999845,4864929.8903,"0"
"10760",-7646.33929999918,4864932.2718,"0"
"10761",-7675.35249999911,4864932.8629,"0"
"10762",-7661.89689999819,4864934.6188,"0"
"10763",-7643.38509999961,4864928.0748,"0"
"10764",-7643.99379999936,4864930.198,"0"
"10765",-7646.24460000172,4864925.929,"0"
"10766",-7639.64950000122,4864915.0412,"0"
"10767",-7641.28579999879,4864920.7506,"0"
"10768",-7641.77189999819,4864922.4459,"0"
"10769",-7640.70399999991,4864913.5625,"0"
"10770",-7636.96020000055,4864905.6597,"0"
"10771",-7653.34330144525,4864920.96325149,"2"
"10772",-7637.72890000045,4864903.1834,"0"
"10773",-7639.1361999996,4864913.2513,"0"
"10774",-7638.80799999833,4864907.0441,"1"
"10775",-7636.2976000011,4864898.2851,"1"
"10776",-7638.27600000054,4864905.1872,"1"
"10777",-7637.00239999965,4864905.5323,"1"
"10778",-7641.32979999855,4864920.6295,"1"
"10779",-7636.34243321791,4864916.82160952,"1"
"10780",-7637.55649999902,4864907.4662,"1"
"10781",-7639.69099999964,4864914.9128,"1"
"10782",-7639.18010000139,4864913.1301,"1"
"10783",-7643.42819999903,4864927.9508,"1"
"10784",-7641.81230000034,4864922.3139,"1"
"10785",-7644.03489999846,4864930.0668,"1"
"10786",-7643.42819999903,4864927.9508,"1"
"10787",-7659.93530000001,4864938.7962,"1"
"10788",-7646.20639999956,4864932.4318,"1"
"10789",-7661.75310000032,4864938.2754,"1"
"10790",-7656.55909999833,4864938.029,"1"
"10791",-7646.4235999994,4864925.7571,"1"
"10792",-7674.97230000049,4864934.4862,"1"
"10793",-7676.64359999821,4864934.007,"1"
"10794",-7669.24780000001,4864936.1268,"1"
"10795",-7667.35179999843,4864936.6705,"1"
"10796",-7684.29809999838,4864931.813,"1"
"10797",-7682.55909999833,4864932.3116,"1"
"10798",-7675.40670000017,4864932.7796,"1"
"10799",-7683.85590000078,4864930.3579,"1"
"10800",-7682.08439999819,4864930.8654,"1"
"10801",-7650.16560000181,4864937.0569,"1"
"10802",-7691.33839999884,4864928.2129,"1"
"10803",-7647.62629999965,4864944.4577,"1"
"10804",-7689.51339999959,4864928.7361,"1"
"10805",-7643.0923999995,4864947.8138,"1"
"10806",-7645.04190000147,4864948.918,"1"
"10807",-7633.04149999842,4864971.0121,"1"
"10808",-7632.25869999826,4864982.0603,"1"
"10809",-7633.20560000092,4864965.1088,"1"
"10810",-7635.04080000147,4864986.0639,"1"
"10811",-7634.47700000182,4864984.0975,"1"
"10812",-7636.6790000014,4864991.7787,"1"
"10813",-7637.17799999937,4864993.5206,"1"
"10814",-7638.85420000181,4864999.3676,"1"
"10815",-7639.71539999917,4865007.1604,"1"
"10816",-7639.35000000149,4865001.0981,"1"
"10817",-7640.28959999979,4865009.1648,"1"
"10818",-7640.98050000146,4865006.7856,"1"
"10819",-7618.76330000162,4864975.4338,"1"
"10820",-7642.4459999986,4865016.6878,"1"
"10821",-7641.89939999953,4865014.7801,"1"
"10822",-7641.57319999859,4865008.853,"1"
"10823",-7603.56509999931,4864979.7901,"1"
"10824",-7616.67009999976,4864979.4992,"1"
"10825",-7609.25039999932,4864978.1607,"1"
"10826",-7616.68890000135,4864976.0281,"1"
"10827",-7611.12900000066,4864977.622,"1"
"10828",-7596.20320000127,4864981.9002,"1"
"10829",-7603.19240000099,4864981.479,"1"
"10830",-7601.61620000005,4864980.3489,"1"
"10831",-7596.64869999886,4864983.3547,"1"
"10832",-7589.06239999831,4864985.5291,"1"
"10833",-7594.26410000026,4864982.4561,"1"
"10834",-7594.73699999973,4864983.9024,"1"
"10835",-7587.10229999945,4864986.091,"1"
"10836",-7633.23669999838,4864965.0633,"2"
"10837",-7632.15289999917,4864981.8639,"2"
"10838",-7634.47700000182,4864984.0975,"2"
"10839",-7633.29250000045,4864970.0588,"2"
"10840",-7635.68039999902,4864966.4493,"2"
"10841",-7628.13450000063,4864977.0212,"2"
"10842",-7635.04080000147,4864986.0639,"2"
"10843",-7637.17799999937,4864993.5206,"2"
"10844",-7638.81430000067,4864999.2282,"2"
"10845",-7636.66789999977,4864991.7398,"2"
"10846",-7641.57319999859,4865008.853,"2"
"10847",-7639.35000000149,4865001.0981,"2"
"10848",-7642.4459999986,4865016.6878,"2"
"10849",-7640.98050000146,4865006.7856,"2"
"10850",-7641.89939999953,4865014.7801,"2"
"10851",-7639.71539999917,4865007.1604,"2"
"10852",-7640.28959999979,4865009.1648,"2"
"10853",-7634.93413550779,4865007.51368535,"2"
"10854",-7641.89939999953,4865014.7801,"2"
"10855",-7618.76330000162,4864975.4338,"2"
"10856",-7622.05460000038,4864976.2942,"2"
"10857",-7637.84259999916,4865000.6277,"2"
"10858",-7631.81549999863,4864988.1328,"2"
"10859",-7609.25039999932,4864978.1607,"2"
"10860",-7601.61620000005,4864980.3489,"2"
"10861",-7611.12900000066,4864977.622,"2"
"10862",-7603.56509999931,4864979.7901,"2"
"10863",-7616.68890000135,4864976.0281,"2"
"10864",-7596.20320000127,4864981.9002,"2"
"10865",-7594.26410000026,4864982.4561,"2"
"10866",-7587.10229999945,4864986.091,"2"
"10867",-7589.06239999831,4864985.5291,"2"
"10868",-7616.94619999826,4864980.0132,"2"
"10869",-7594.73699999973,4864983.9024,"2"
"10870",-7596.64869999886,4864983.3547,"2"
"10871",-7602.09640000015,4864981.793,"2"
"10872",-7604.01779999956,4864981.2424,"2"
"10873",-7650.16560000181,4864937.0569,"2"
"10874",-7643.11780000106,4864947.8308,"2"
"10875",-7648.53040000051,4864942.8061,"2"
"10876",-7648.53040000051,4864942.8061,"2"
"10877",-7643.42819999903,4864927.9508,"2"
"10878",-7646.2862999998,4864932.3486,"2"
"10879",-7641.81239999831,4864922.3139,"2"
"10880",-7644.03489999846,4864930.0668,"2"
"10881",-7641.32979999855,4864920.6295,"2"
"10882",-7639.69099999964,4864914.9128,"2"
"10883",-7637.55649999902,4864907.4662,"2"
"10884",-7639.18010000139,4864913.1301,"2"
"10885",-7638.80799999833,4864907.0441,"2"
"10886",-7636.62260000035,4864899.4196,"2"
"10887",-7638.27600000054,4864905.1872,"2"
"10888",-7636.08359999955,4864897.5382,"2"
"10889",-7637.00230000168,4864905.5323,"2"
"10890",-7646.80570000038,4864925.9513,"2"
"10891",-7656.48750000075,4864938.0895,"2"
"10892",-7640.67920000106,4864913.5322,"2"
"10893",-7659.93530000001,4864938.7962,"2"
"10894",-7661.75310000032,4864938.2754,"2"
"10895",-7667.35179999843,4864936.6705,"2"
"10896",-7674.97230000049,4864934.4862,"2"
"10897",-7669.24780000001,4864936.1268,"2"
"10898",-7676.64359999821,4864934.007,"2"
"10899",-7691.33839999884,4864928.2129,"2"
"10900",-7684.29809999838,4864931.813,"2"
"10901",-7689.51339999959,4864928.7361,"2"
"10902",-7682.55909999833,4864932.3116,"2"
"10903",-7633.46939999983,4864965.3384,"3"
"10904",-7661.55820000172,4864934.3436,"2"
"10905",-7675.37170000002,4864932.7897,"2"
"10906",-7682.08439999819,4864930.8654,"2"
"10907",-7683.85590000078,4864930.3579,"2"
"10908",-7635.29940000176,4864966.3435,"3"
"10909",-7631.89490000159,4864981.9169,"3"
"10910",-7633.38659999892,4864970.1708,"3"
"10911",-7628.13450000063,4864977.0212,"3"
"10912",-7622.32580000162,4864976.6117,"3"
"10913",-7616.68890000135,4864976.0281,"3"
"10914",-7609.25039999932,4864978.1607,"3"
"10915",-7611.12900000066,4864977.622,"3"
"10916",-7618.76330000162,4864975.4338,"3"
"10917",-7603.56509999931,4864979.7901,"3"
"10918",-7594.26410000026,4864982.4561,"3"
"10919",-7596.20320000127,4864981.9002,"3"
"10920",-7601.61620000005,4864980.3489,"3"
"10921",-7589.06239999831,4864985.5291,"3"
"10922",-7603.15450000018,4864981.4898,"3"
"10923",-7594.73699999973,4864983.9024,"3"
"10924",-7587.10229999945,4864986.091,"3"
"10925",-7596.64869999886,4864983.3547,"3"
"10926",-7635.04080000147,4864986.0639,"3"
"10927",-7634.47700000182,4864984.0975,"3"
"10928",-7636.6660999991,4864991.7337,"3"
"10929",-7617.12480000034,4864979.6095,"3"
"10930",-7639.35000000149,4865001.0981,"3"
"10931",-7637.17799999937,4864993.5206,"3"
"10932",-7638.83089999855,4864999.2862,"3"
"10933",-7641.57319999859,4865008.853,"3"
"10934",-7640.98050000146,4865006.7856,"3"
"10935",-7640.28959999979,4865009.1648,"3"
"10936",-7639.71539999917,4865007.1604,"3"
"10937",-7642.4459999986,4865016.6878,"3"
"10938",-7641.89939999953,4865014.7801,"3"
"10939",-7643.13899999857,4864947.852,"3"
"10940",-7637.83909999952,4865000.6157,"3"
"10941",-7644.94530000165,4864948.8147,"3"
"10942",-7632.03370000049,4864987.6104,"3"
"10943",-7647.26579999924,4864945.2348,"3"
"10944",-7644.03489999846,4864930.0668,"3"
"10945",-7643.42819999903,4864927.9508,"3"
"10946",-7650.16560000181,4864937.0569,"3"
"10947",-7646.30759999901,4864932.3486,"3"
"10948",-7641.32979999855,4864920.6295,"3"
"10949",-7639.69099999964,4864914.9128,"3"
"10950",-7637.55649999902,4864907.4662,"3"
"10951",-7641.81239999831,4864922.3139,"3"
"10952",-7639.18010000139,4864913.1301,"3"
"10953",-7638.80799999833,4864907.0441,"3"
"10954",-7637.00230000168,4864905.5323,"3"
"10955",-7636.63800000027,4864899.4731,"3"
"10956",-7636.0800999999,4864897.5261,"3"
"10957",-7638.27600000054,4864905.1872,"3"
"10958",-7656.76280000061,4864938.0258,"3"
"10959",-7646.77580000088,4864926.0546,"3"
"10960",-7659.93530000001,4864938.7962,"3"
"10961",-7640.67920000106,4864913.5322,"3"
"10962",-7674.97230000049,4864934.4862,"3"
"10963",-7661.75310000032,4864938.2754,"3"
"10964",-7667.35179999843,4864936.6705,"3"
"10965",-7669.24780000001,4864936.1268,"3"
"10966",-7682.55909999833,4864932.3116,"3"
"10967",-7676.64359999821,4864934.007,"3"
"10968",-7691.33839999884,4864928.2129,"3"
"10969",-7689.51339999959,4864928.7361,"3"
"10970",-7684.29809999838,4864931.813,"3"
"10971",-7683.85590000078,4864930.3579,"3"
"10972",-7682.08439999819,4864930.8654,"3"
"10973",-7661.47349999845,4864934.3436,"3"
"10974",-7656.76280000061,4864938.0258,"3"
"10975",-7675.40670000017,4864932.7796,"3"
"10976",-7519.00869999826,4864949.4528,"0"
"10977",-7536.43589999899,4864918.0284,"0"
"10978",-7530.60090000182,4864928.652,"0"
"10979",-7524.51429999992,4864934.1946,"0"
"10980",-7535.45080000162,4864931.1823,"0"
"10981",-7533.8376000002,4864939.373,"0"
"10982",-7523.49439999834,4864951.8853,"0"
"10983",-7541.22599999979,4864920.7576,"0"
"10984",-7562.19200000167,4864866.7745,"0"
"10985",-7571.09319999814,4864871.7188,"0"
"10986",-7568.93910000101,4864876.2658,"0"
"10987",-7559.44280000031,4864887.6203,"0"
"10988",-7559.86290000007,4864871.2246,"0"
"10989",-7394.57782488316,4864836.92470566,"3"
"10990",-7555.23629999906,4864885.3138,"0"
"10991",-7390.7611999996,4864835.141,"3"
"10992",-7390.4354000017,4864835.897,"3"
"10993",-7386.10599999875,4864837.9142,"3"
"10994",-7394.57782488316,4864836.92470566,"3"
"10995",-7388.26386113465,4864839.57889983,"3"
"10996",-7383.73310000077,4864842.1917,"3"
"10997",-7381.75470000133,4864845.7573,"3"
"10998",-7386.70956633985,4864847.37046889,"3"
"10999",-7380.93459999934,4864847.2356,"3"
"11000",-7386.70956633985,4864847.37046889,"3"
"11001",-7377.84659999982,4864852.8022,"3"
"11002",-7377.09640000015,4864854.1539,"3"
"11003",-7376.31711665541,4864861.75610285,"3"
"11004",-7375.02870000154,4864855.4599,"3"
"11005",-7376.31711665541,4864861.75610285,"3"
"11006",-7376.31711665541,4864861.75610285,"3"
"11007",-7363.28240000084,4864844.0206,"3"
"11008",-7366.09589999914,4864845.5816,"3"
"11009",-7372.80299999937,4864849.3027,"3"
"11010",-7370.01060000062,4864847.7536,"3"
"11011",-7359.1484999992,4864841.7272,"3"
"11012",-7352.3396999985,4864837.9498,"3"
"11013",-7356.61199999973,4864840.32,"3"
"11014",-7374.34750000015,4864845.6047,"3"
"11015",-7373.05279999971,4864844.8865,"3"
"11016",-7360.497299999,4864837.9205,"3"
"11017",-7359.33109999821,4864837.2735,"3"
"11018",-7366.24240000173,4864841.108,"3"
"11019",-7366.24240000173,4864841.108,"3"
"11020",-7367.45879999921,4864841.7828,"3"
"11021",-7353.72340000048,4864834.1625,"3"
"11022",-7345.42330000177,4864829.5577,"3"
"11023",-7338.66330000013,4864826.2543,"3"
"11024",-7352.52030000091,4864833.4948,"3"
"11025",-7325.05290000141,4864818.7036,"3"
"11026",-7337.52789999917,4864825.6245,"3"
"11027",-7325.05290000141,4864818.7036,"3"
"11028",-7330.5971999988,4864821.7793,"3"
"11029",-7331.91840000078,4864822.5122,"3"
"11030",-7324.48651165515,4864813.99004024,"3"
"11031",-7323.89180000126,4864818.0592,"3"
"11032",-7318.16039999947,4864814.8796,"3"
"11033",-7324.48651165515,4864813.99004024,"3"
"11034",-7321.02769311145,4864812.07116285,"3"
"11035",-7318.16039999947,4864814.8796,"3"
"11036",-7316.68070000038,4864814.0587,"3"
"11037",-7321.02769311145,4864812.07116285,"3"
"11038",-7336.29899999872,4864829.0504,"3"
"11039",-7315.63769999892,4864817.5876,"3"
"11040",-7329.37680000067,4864825.2102,"3"
"11041",-7309.51749999821,4864813.2935,"3"
"11042",-7315.63769999892,4864817.5876,"3"
"11043",-7316.96389999986,4864795.2365,"3"
"11044",-7317.5260999985,4864794.5593,"3"
"11045",-7311.91939999908,4864808.9638,"3"
"11046",-7312.66220000014,4864807.6249,"3"
"11047",-7313.73111977801,4864792.06341087,"3"
"11048",-7527.40260000154,4864929.2383,"1"
"11049",-7316.96389999986,4864795.2365,"3"
"11050",-7313.73111977801,4864792.06341087,"3"
"11051",-7313.73111977801,4864792.06341087,"3"
"11052",-7526.39145561308,4864919.34785118,"1"
"11053",-7526.39145561308,4864919.34785118,"1"
"11054",-7536.49289999902,4864918.0596,"1"
"11055",-7524.51429999992,4864934.1946,"1"
"11056",-7516.41362123564,4864937.65039004,"1"
"11057",-7516.41362123564,4864937.65039004,"1"
"11058",-7516.41362123564,4864937.65039004,"1"
"11059",-7519.00869999826,4864949.4529,"1"
"11060",-7510.21120582148,4864949.28709576,"1"
"11061",-7510.21120582148,4864949.28709576,"1"
"11062",-7523.49450000003,4864951.8854,"1"
"11063",-7510.21120582148,4864949.28709576,"1"
"11064",-7528.60806863382,4864959.50525118,"1"
"11065",-7528.60806863382,4864959.50525118,"1"
"11066",-7535.20951540396,4864948.0904118,"1"
"11067",-7528.60806863382,4864959.50525118,"1"
"11068",-7535.20951540396,4864948.0904118,"1"
"11069",-7533.8376000002,4864939.373,"1"
"11070",-7535.20951540396,4864948.0904118,"1"
"11071",-7545.47483279929,4864929.94781358,"1"
"11072",-7545.47483279929,4864929.94781358,"1"
"11073",-7541.1688000001,4864920.7268,"1"
"11074",-7536.56579999998,4864934.328,"1"
"11075",-7559.78200000152,4864871.3735,"1"
"11076",-7562.19200000167,4864866.7746,"1"
"11077",-7545.47483279929,4864929.94781358,"1"
"11078",-7555.06859999895,4864885.2133,"1"
"11079",-7560.37760811299,4864859.33689837,"1"
"11080",-7571.09319999814,4864871.7187,"1"
"11081",-7560.37760811299,4864859.33689837,"1"
"11082",-7560.37760811299,4864859.33689837,"1"
"11083",-7560.37760811299,4864859.33689837,"1"
"11084",-7571.09319999814,4864871.7187,"1"
"11085",-7578.46197155118,4864869.38157973,"1"
"11086",-7578.46197155118,4864869.38157973,"1"
"11087",-7568.86100000143,4864876.4162,"1"
"11088",-7572.05327373743,4864882.36711806,"1"
"11089",-7568.0535277985,4864892.1546641,"1"
"11090",-7559.44269999862,4864887.6203,"1"
"11091",-7568.0535277985,4864892.1546641,"1"
"11092",-7572.05327373743,4864882.36711806,"1"
"11093",-7549.37943457067,4864878.41371389,"1"
"11094",-7568.0535277985,4864892.1546641,"1"
"11095",-7549.37943457067,4864878.41371389,"1"
"11096",-7549.37943457067,4864878.41371389,"1"
"11097",-7390.62060000002,4864836.0558,"2"
"11098",-7391.93019238487,4864841.24064191,"2"
"11099",-7390.18470000103,4864838.9191,"2"
"11100",-7537.24100000039,4864895.7321,"1"
"11101",-7390.73470000178,4864835.035,"2"
"11102",-7381.68690000102,4864845.7553,"2"
"11103",-7381.68690000102,4864845.7553,"2"
"11104",-7381.68690000102,4864845.7553,"2"
"11105",-7386.64025873691,4864845.96545202,"2"
"11106",-7380.86679999903,4864847.2336,"2"
"11107",-7377.77879999951,4864852.8002,"2"
"11108",-7386.64025873691,4864845.96545202,"2"
"11109",-7380.86679999903,4864847.2336,"2"
"11110",-7382.91610280052,4864854.20854577,"2"
"11111",-7377.06170000136,4864851.7207,"2"
"11112",-7377.29603530094,4864860.05581097,"2"
"11113",-7377.29603530094,4864860.05581097,"2"
"11114",-7382.91610280052,4864854.20854577,"2"
"11115",-7372.80290000141,4864849.3028,"2"
"11116",-7372.80290000141,4864849.3028,"2"
"11117",-7363.28229999915,4864844.0207,"2"
"11118",-7363.28229999915,4864844.0207,"2"
"11119",-7349.54600000009,4864836.3999,"2"
"11120",-7327.92909999937,4864824.407,"2"
"11121",-7330.66829999909,4864825.9266,"2"
"11122",-7337.52419999987,4864829.7302,"2"
"11123",-7323.88329999894,4864822.1624,"2"
"11124",-7321.03830000013,4864820.5838,"2"
