"","LONGITUDE","LATITUDE","FLOOR","variable","value"
"34443",-7330.78689999878,4864821.4373,"1","WAP122",-78
"34444",-7332.10880000144,4864822.171,"1","WAP122",-79
"34445",-7353.72340000048,4864834.1625,"1","WAP122",-70
"34446",-7352.52030000091,4864833.4948,"1","WAP122",-70
"34447",-7359.33109999821,4864837.2735,"1","WAP122",-65
"34448",-7390.73470000178,4864835.0351,"1","WAP122",-67
"34449",-7366.24240000173,4864841.108,"1","WAP122",-72
"34450",-7367.45879999921,4864841.7828,"1","WAP122",-56
"34451",-7373.05279999971,4864844.8865,"1","WAP122",-52
"34452",-7391.93019238487,4864841.24064191,"1","WAP122",-77
"34453",-7383.67020000145,4864842.1808,"1","WAP122",-62
"34454",-7390.18470000103,4864838.9191,"1","WAP122",-50
"34455",-7374.34750000015,4864845.6047,"1","WAP122",-53
"34456",-7374.89730000123,4864855.5392,"1","WAP122",-55
"34457",-7376.31711665541,4864861.75610285,"1","WAP122",-66
"34458",-7379.79940000176,4864849.1579,"1","WAP122",-52
"34459",-7381.68690000102,4864845.7553,"1","WAP122",-50
"34460",-7376.63179999962,4864855.0897,"1","WAP122",-61
"34461",-7372.80299999937,4864849.3027,"1","WAP122",-52
"34462",-7377.0782699883,4864842.961439,"1","WAP122",-64
"34463",-7376.31711665541,4864861.75610285,"1","WAP122",-76
"34464",-7366.03779999912,4864845.5494,"1","WAP122",-67
"34465",-7338.85799999908,4864825.9152,"1","WAP122",-79
"34466",-7353.72340000048,4864834.1625,"1","WAP122",-69
"34467",-7352.52030000091,4864833.4948,"1","WAP122",-68
"34468",-7360.497299999,4864837.9205,"1","WAP122",-70
"34469",-7367.45879999921,4864841.7828,"1","WAP122",-65
"34470",-7366.24240000173,4864841.108,"1","WAP122",-67
"34471",-7390.73470000178,4864835.0351,"1","WAP122",-65
"34472",-7373.05279999971,4864844.8865,"1","WAP122",-48
"34473",-7390.62060000002,4864836.0558,"1","WAP122",-73
"34474",-7391.93019238487,4864841.24064191,"1","WAP122",-68
"34475",-7391.93019238487,4864841.24064191,"1","WAP122",-73
"34476",-7381.68690000102,4864845.7553,"1","WAP122",-55
"34477",-7383.67020000145,4864842.1808,"1","WAP122",-59
"34478",-7379.79940000176,4864849.1579,"1","WAP122",-48
"34479",-7374.89730000123,4864855.5392,"1","WAP122",-52
"34480",-7377.0782699883,4864842.961439,"1","WAP122",-69
"34481",-7376.31711665541,4864861.75610285,"1","WAP122",-79
"34482",-7376.31711665541,4864861.75610285,"1","WAP122",-60
"34483",-7374.34750000015,4864845.6047,"1","WAP122",-61
"34484",-7359.19299999997,4864841.7518,"1","WAP122",-73
"34485",-7366.03779999912,4864845.5494,"1","WAP122",-64
"34486",-7352.3487999998,4864837.9547,"1","WAP122",-79
"34487",-7349.54600000009,4864836.3998,"1","WAP122",-73
"34488",-7330.78689999878,4864821.4373,"1","WAP122",-72
"34489",-7352.52030000091,4864833.4948,"1","WAP122",-65
"34490",-7353.72340000048,4864834.1625,"1","WAP122",-77
"34491",-7359.33109999821,4864837.2735,"1","WAP122",-67
"34492",-7366.24240000173,4864841.108,"1","WAP122",-68
"34493",-7360.497299999,4864837.9205,"1","WAP122",-68
"34494",-7367.45879999921,4864841.7828,"1","WAP122",-61
"34495",-7390.73470000178,4864835.0351,"1","WAP122",-69
"34496",-7373.05279999971,4864844.8865,"1","WAP122",-47
"34497",-7390.62060000002,4864836.0558,"1","WAP122",-71
"34498",-7390.18470000103,4864838.9191,"1","WAP122",-52
"34499",-7391.93019238487,4864841.24064191,"1","WAP122",-71
"34500",-7383.67020000145,4864842.1808,"1","WAP122",-55
"34501",-7376.63179999962,4864855.0897,"1","WAP122",-65
"34502",-7376.31711665541,4864861.75610285,"1","WAP122",-65
"34503",-7376.31711665541,4864861.75610285,"1","WAP122",-71
"34504",-7374.34750000015,4864845.6047,"1","WAP122",-50
"34505",-7363.98610457033,4864850.15056504,"1","WAP122",-65
"34506",-7349.54600000009,4864836.3998,"1","WAP122",-76
"34507",-7330.78689999878,4864821.4373,"1","WAP122",-74
"34508",-7352.52030000091,4864833.4948,"1","WAP122",-67
"34509",-7360.497299999,4864837.9205,"1","WAP122",-79
"34510",-7353.72340000048,4864834.1625,"1","WAP122",-72
"34511",-7390.62060000002,4864836.0558,"1","WAP122",-75
"34512",-7373.05279999971,4864844.8865,"1","WAP122",-49
"34513",-7391.93019238487,4864841.24064191,"1","WAP122",-66
"34514",-7391.93019238487,4864841.24064191,"1","WAP122",-69
"34515",-7374.89730000123,4864855.5392,"1","WAP122",-51
"34516",-7379.79940000176,4864849.1579,"1","WAP122",-42
"34517",-7377.0782699883,4864842.961439,"1","WAP122",-68
"34518",-7374.34750000015,4864845.6047,"1","WAP122",-43
"34519",-7376.31711665541,4864861.75610285,"1","WAP122",-64
"34520",-7376.63179999962,4864855.0897,"1","WAP122",-63
"34521",-7372.80299999937,4864849.3027,"1","WAP122",-54
"34522",-7363.98610457033,4864850.15056504,"1","WAP122",-76
"34523",-7366.03779999912,4864845.5494,"1","WAP122",-76
"34524",-7359.19299999997,4864841.7518,"1","WAP122",-71
"34525",-7349.54600000009,4864836.3998,"1","WAP122",-79
"34526",-7355.5022796765,4864846.02778785,"1","WAP122",-79
"34527",-7338.85799999908,4864825.9152,"1","WAP122",-75
"34528",-7330.78689999878,4864821.4373,"1","WAP122",-75
"34529",-7352.52030000091,4864833.4948,"1","WAP122",-66
"34530",-7332.10880000144,4864822.171,"1","WAP122",-75
"34531",-7359.33109999821,4864837.2735,"1","WAP122",-72
"34532",-7366.24240000173,4864841.108,"1","WAP122",-69
"34533",-7353.72340000048,4864834.1625,"1","WAP122",-74
"34534",-7360.497299999,4864837.9205,"1","WAP122",-71
"34535",-7373.05279999971,4864844.8865,"1","WAP122",-56
"34536",-7390.62060000002,4864836.0558,"1","WAP122",-78
"34537",-7390.73470000178,4864835.0351,"1","WAP122",-70
"34538",-7391.93019238487,4864841.24064191,"1","WAP122",-67
"34539",-7390.18470000103,4864838.9191,"1","WAP122",-53
"34540",-7381.68690000102,4864845.7553,"1","WAP122",-46
"34541",-7379.79940000176,4864849.1579,"1","WAP122",-47
"34542",-7374.34750000015,4864845.6047,"1","WAP122",-51
"34543",-7376.31711665541,4864861.75610285,"1","WAP122",-70
"34544",-7366.03779999912,4864845.5494,"1","WAP122",-72
"34545",-7363.98610457033,4864850.15056504,"1","WAP122",-71
"34546",-7359.19299999997,4864841.7518,"1","WAP122",-72
"34547",-7338.85799999908,4864825.9152,"1","WAP122",-77
"34548",-7353.72340000048,4864834.1625,"1","WAP122",-71
"34549",-7345.42330000177,4864829.5577,"1","WAP122",-79
"34550",-7367.45879999921,4864841.7828,"1","WAP122",-68
"34551",-7359.33109999821,4864837.2735,"1","WAP122",-70
"34552",-7373.05279999971,4864844.8865,"1","WAP122",-57
"34553",-7390.62060000002,4864836.0558,"1","WAP122",-70
"34554",-7394.57782488316,4864836.92470566,"1","WAP122",-78
"34555",-7390.18470000103,4864838.9191,"1","WAP122",-60
"34556",-7383.67020000145,4864842.1808,"1","WAP122",-60
"34557",-7381.68690000102,4864845.7553,"1","WAP122",-52
"34558",-7377.0782699883,4864842.961439,"1","WAP122",-65
"34559",-7366.03779999912,4864845.5494,"1","WAP122",-71
"34560",-7372.80299999937,4864849.3027,"1","WAP122",-49
"34561",-7349.54600000009,4864836.3998,"1","WAP122",-75
"34562",-7327.92909999937,4864824.407,"1","WAP122",-78
"34563",-7330.78689999878,4864821.4373,"1","WAP122",-73
"34564",-7332.10880000144,4864822.171,"1","WAP122",-78
"34565",-7367.45879999921,4864841.7828,"1","WAP122",-58
"34566",-7390.73470000178,4864835.0351,"1","WAP122",-68
"34567",-7390.18470000103,4864838.9191,"1","WAP122",-62
"34568",-7383.67020000145,4864842.1808,"1","WAP122",-56
"34569",-7381.68690000102,4864845.7553,"1","WAP122",-51
"34570",-7376.31711665541,4864861.75610285,"1","WAP122",-61
"34571",-7376.63179999962,4864855.0897,"1","WAP122",-62
"34572",-7376.31711665541,4864861.75610285,"1","WAP122",-69
"34573",-7366.03779999912,4864845.5494,"1","WAP122",-78
"34574",-7363.98610457033,4864850.15056504,"1","WAP122",-67
"34575",-7332.10880000144,4864822.171,"1","WAP122",-77
"34576",-7360.497299999,4864837.9205,"1","WAP122",-63
"34577",-7373.05279999971,4864844.8865,"1","WAP122",-54
"34578",-7359.33109999821,4864837.2735,"1","WAP122",-66
"34579",-7366.24240000173,4864841.108,"1","WAP122",-66
"34580",-7394.57782488316,4864836.92470566,"1","WAP122",-79
"34581",-7390.62060000002,4864836.0558,"1","WAP122",-72
"34582",-7391.93019238487,4864841.24064191,"1","WAP122",-78
"34583",-7374.89730000123,4864855.5392,"1","WAP122",-57
"34584",-7377.0782699883,4864842.961439,"1","WAP122",-71
"34585",-7372.80299999937,4864849.3027,"1","WAP122",-51
"34586",-7363.98610457033,4864850.15056504,"1","WAP122",-64
"34587",-7309.84930000082,4864812.6953,"1","WAP122",-76
"34588",-7367.45879999921,4864841.7828,"1","WAP122",-62
"34589",-7360.497299999,4864837.9205,"1","WAP122",-66
"34590",-7359.33109999821,4864837.2735,"1","WAP122",-75
"34591",-7373.05279999971,4864844.8865,"1","WAP122",-53
"34592",-7376.31711665541,4864861.75610285,"1","WAP122",-63
"34593",-7374.34750000015,4864845.6047,"1","WAP122",-45
"34594",-7379.79940000176,4864849.1579,"1","WAP122",-44
"34595",-7366.03779999912,4864845.5494,"1","WAP122",-70
"34596",-7372.80299999937,4864849.3027,"1","WAP122",-53
"34597",-7309.84930000082,4864812.6953,"1","WAP122",-78
"34598",-7330.78689999878,4864821.4373,"1","WAP122",-76
"34599",-7353.72340000048,4864834.1625,"1","WAP122",-68
"34600",-7360.497299999,4864837.9205,"1","WAP122",-75
"34601",-7390.62060000002,4864836.0558,"1","WAP122",-77
"34602",-7390.73470000178,4864835.0351,"1","WAP122",-75
"34603",-7373.05279999971,4864844.8865,"1","WAP122",-62
"34604",-7381.29289999977,4864778.5325,"0","WAP122",-79
"34605",-7367.40989999846,4864841.7556,"0","WAP122",-68
"34606",-7366.25659999996,4864841.1159,"0","WAP122",-75
"34607",-7371.65949999914,4864848.6683,"0","WAP122",-74
"34608",-7367.40989999846,4864841.7556,"0","WAP122",-78
"34609",-7366.25659999996,4864841.1159,"0","WAP122",-77
"34610",-7371.65949999914,4864848.6683,"0","WAP122",-66
"34611",-7360.53929999843,4864837.9438,"0","WAP122",-78
"34612",-7366.25659999996,4864841.1159,"0","WAP122",-74
"34613",-7371.65949999914,4864848.6683,"0","WAP122",-78
"34614",-7371.65949999914,4864848.6683,"0","WAP122",-76
"34615",-7367.40989999846,4864841.7556,"0","WAP122",-76
"34616",-7371.65949999914,4864848.6683,"0","WAP122",-71
"34617",-7371.65949999914,4864848.6683,"0","WAP122",-75
"34618",-7360.53929999843,4864837.9438,"0","WAP122",-79
"34619",-7367.40989999846,4864841.7556,"0","WAP122",-75
"34620",-7366.25659999996,4864841.1159,"0","WAP122",-73
"34621",-7371.65949999914,4864848.6683,"0","WAP122",-72
"34622",-7357.69819999859,4864840.9226,"0","WAP122",-72
"34623",-7384.67300000042,4864840.3733,"0","WAP122",-77
"34624",-7380.90700000152,4864847.1611,"0","WAP122",-73
"34625",-7377.83069999889,4864852.7066,"0","WAP122",-74
"34626",-7377.1334999986,4864851.7605,"0","WAP122",-79
"34627",-7374.3125,4864845.5853,"0","WAP122",-73
"34628",-7367.40989999846,4864841.7556,"0","WAP122",-79
"34629",-7366.25659999996,4864841.1159,"0","WAP122",-79
"34630",-7377.0782699883,4864842.961439,"0","WAP122",-76
"34631",-7381.6799999997,4864845.7678,"0","WAP122",-74
"34632",-7380.90700000152,4864847.1611,"0","WAP122",-75
"34633",-7374.3125,4864845.5853,"0","WAP122",-68
"34634",-7377.2189357169,4864859.98568317,"0","WAP122",-79
"34635",-7384.67300000042,4864840.3733,"0","WAP122",-78
"34636",-7377.83069999889,4864852.7066,"0","WAP122",-77
"34637",-7380.90700000152,4864847.1611,"0","WAP122",-78
"34638",-7381.6799999997,4864845.7678,"0","WAP122",-76
"34639",-7371.65949999914,4864848.6683,"0","WAP122",-77
"34640",-7374.3125,4864845.5853,"0","WAP122",-75
"34641",-7377.0782699883,4864842.961439,"0","WAP122",-77
"34642",-7377.1334999986,4864851.7605,"0","WAP122",-77
"34643",-7374.3125,4864845.5853,"0","WAP122",-72
"34644",-7377.0782699883,4864842.961439,"0","WAP122",-75
"34645",-7377.83069999889,4864852.7066,"0","WAP122",-78
"34646",-7380.90700000152,4864847.1611,"0","WAP122",-77
"34647",-7377.1334999986,4864851.7605,"0","WAP122",-78
"34648",-7374.3125,4864845.5853,"0","WAP122",-70
"34649",-7381.6799999997,4864845.7678,"0","WAP122",-79
"34650",-7374.3125,4864845.5853,"0","WAP122",-64
"34651",-7381.6799999997,4864845.7678,"0","WAP122",-78
"34652",-7380.90700000152,4864847.1611,"0","WAP122",-76
"34653",-7377.1334999986,4864851.7605,"0","WAP122",-76
"34654",-7384.67300000042,4864840.3733,"0","WAP122",-76
"34655",-7377.83069999889,4864852.7066,"0","WAP122",-79
"34656",-7377.1334999986,4864851.7605,"0","WAP122",-73
"34657",-7367.40989999846,4864841.7556,"0","WAP122",-77
"34658",-7374.3125,4864845.5853,"0","WAP122",-62
"34659",-7377.83069999889,4864852.7066,"0","WAP122",-76
"34660",-7381.68690000102,4864845.7553,"2","WAP122",-69
"34661",-7390.18470000103,4864838.9191,"2","WAP122",-73
"34662",-7381.68690000102,4864845.7553,"2","WAP122",-76
"34663",-7381.68690000102,4864845.7553,"2","WAP122",-74
"34664",-7386.64025873691,4864845.96545202,"2","WAP122",-79
"34665",-7380.86679999903,4864847.2336,"2","WAP122",-71
"34666",-7380.86679999903,4864847.2336,"2","WAP122",-68
"34667",-7377.77879999951,4864852.8002,"2","WAP122",-69
"34668",-7377.06170000136,4864851.7207,"2","WAP122",-70
"34669",-7382.91610280052,4864854.20854577,"2","WAP122",-75
"34670",-7382.91610280052,4864854.20854577,"2","WAP122",-76
"34671",-7372.80290000141,4864849.3028,"2","WAP122",-72
"34672",-7372.80290000141,4864849.3028,"2","WAP122",-66
"34673",-7363.28229999915,4864844.0207,"2","WAP122",-75
"34674",-7360.497299999,4864837.9205,"2","WAP122",-77
"34675",-7366.24240000173,4864841.108,"2","WAP122",-72
"34676",-7373.05279999971,4864844.8865,"2","WAP122",-67
"34677",-7367.45879999921,4864841.7828,"2","WAP122",-72
"34678",-7377.0782699883,4864842.961439,"2","WAP122",-73
"34679",-7377.0782699883,4864842.961439,"2","WAP122",-77
"34680",-7374.34750000015,4864845.6047,"2","WAP122",-73
"34681",-7390.18470000103,4864838.9191,"2","WAP122",-72
"34682",-7381.68690000102,4864845.7553,"2","WAP122",-75
"34683",-7381.68690000102,4864845.7553,"2","WAP122",-63
"34684",-7377.77879999951,4864852.8002,"2","WAP122",-58
"34685",-7380.86679999903,4864847.2336,"2","WAP122",-64
"34686",-7377.29603530094,4864860.05581097,"2","WAP122",-73
"34687",-7382.91610280052,4864854.20854577,"2","WAP122",-79
"34688",-7372.80290000141,4864849.3028,"2","WAP122",-67
"34689",-7377.06170000136,4864851.7207,"2","WAP122",-59
"34690",-7372.80290000141,4864849.3028,"2","WAP122",-69
"34691",-7366.7514369674,4864837.2146493,"2","WAP122",-74
"34692",-7373.05279999971,4864844.8865,"2","WAP122",-66
"34693",-7374.34750000015,4864845.6047,"2","WAP122",-68
"34694",-7377.0782699883,4864842.961439,"2","WAP122",-78
"34695",-7381.68690000102,4864845.7553,"2","WAP122",-71
"34696",-7380.86679999903,4864847.2336,"2","WAP122",-67
"34697",-7377.77879999951,4864852.8002,"2","WAP122",-60
"34698",-7363.28229999915,4864844.0207,"2","WAP122",-78
"34699",-7373.05279999971,4864844.8865,"2","WAP122",-65
"34700",-7366.7514369674,4864837.2146493,"2","WAP122",-79
"34701",-7377.0782699883,4864842.961439,"2","WAP122",-74
"34702",-7367.45879999921,4864841.7828,"2","WAP122",-70
"34703",-7390.18470000103,4864838.9191,"2","WAP122",-71
"34704",-7381.68690000102,4864845.7553,"2","WAP122",-78
"34705",-7381.68690000102,4864845.7553,"2","WAP122",-68
"34706",-7380.86679999903,4864847.2336,"2","WAP122",-79
"34707",-7382.91610280052,4864854.20854577,"2","WAP122",-73
"34708",-7380.86679999903,4864847.2336,"2","WAP122",-70
"34709",-7372.80290000141,4864849.3028,"2","WAP122",-77
"34710",-7377.29603530094,4864860.05581097,"2","WAP122",-77
"34711",-7377.06170000136,4864851.7207,"2","WAP122",-75
"34712",-7366.24240000173,4864841.108,"2","WAP122",-79
"34713",-7367.45879999921,4864841.7828,"2","WAP122",-73
"34714",-7374.34750000015,4864845.6047,"2","WAP122",-74
"34715",-7377.0782699883,4864842.961439,"2","WAP122",-72
"34716",-7390.18470000103,4864838.9191,"2","WAP122",-75
"34717",-7381.68690000102,4864845.7553,"2","WAP122",-73
"34718",-7386.64025873691,4864845.96545202,"2","WAP122",-76
"34719",-7381.68690000102,4864845.7553,"2","WAP122",-70
"34720",-7380.86679999903,4864847.2336,"2","WAP122",-69
"34721",-7382.91610280052,4864854.20854577,"2","WAP122",-70
"34722",-7377.77879999951,4864852.8002,"2","WAP122",-67
"34723",-7377.06170000136,4864851.7207,"2","WAP122",-77
"34724",-7377.29603530094,4864860.05581097,"2","WAP122",-78
"34725",-7372.80290000141,4864849.3028,"2","WAP122",-70
"34726",-7377.0782699883,4864842.961439,"2","WAP122",-71
"34727",-7373.05279999971,4864844.8865,"2","WAP122",-62
"34728",-7367.45879999921,4864841.7828,"2","WAP122",-76
"34729",-7377.0782699883,4864842.961439,"2","WAP122",-75
"34730",-7386.64025873691,4864845.96545202,"2","WAP122",-75
"34731",-7381.68690000102,4864845.7553,"2","WAP122",-67
"34732",-7381.68690000102,4864845.7553,"2","WAP122",-77
"34733",-7382.91610280052,4864854.20854577,"2","WAP122",-74
"34734",-7377.77879999951,4864852.8002,"2","WAP122",-72
"34735",-7382.91610280052,4864854.20854577,"2","WAP122",-77
"34736",-7363.28229999915,4864844.0207,"2","WAP122",-79
"34737",-7367.45879999921,4864841.7828,"2","WAP122",-74
"34738",-7373.05279999971,4864844.8865,"2","WAP122",-61
"34739",-7377.0782699883,4864842.961439,"2","WAP122",-76
"34740",-7377.0782699883,4864842.961439,"2","WAP122",-70
"34741",-7390.18470000103,4864838.9191,"2","WAP122",-78
"34742",-7380.86679999903,4864847.2336,"2","WAP122",-61
"34743",-7377.77879999951,4864852.8002,"2","WAP122",-66
"34744",-7377.06170000136,4864851.7207,"2","WAP122",-71
"34745",-7372.80290000141,4864849.3028,"2","WAP122",-68
"34746",-7366.24240000173,4864841.108,"2","WAP122",-78
"34747",-7377.0782699883,4864842.961439,"2","WAP122",-67
"34748",-7373.05279999971,4864844.8865,"2","WAP122",-60
"34749",-7374.34750000015,4864845.6047,"2","WAP122",-75
"34750",-7390.18470000103,4864838.9191,"2","WAP122",-74
"34751",-7386.64025873691,4864845.96545202,"2","WAP122",-77
"34752",-7377.77879999951,4864852.8002,"2","WAP122",-65
"34753",-7372.80290000141,4864849.3028,"2","WAP122",-74
"34754",-7374.34750000015,4864845.6047,"2","WAP122",-71
"34755",-7377.0782699883,4864842.961439,"2","WAP122",-79
"34756",-7380.86679999903,4864847.2336,"2","WAP122",-77
"34757",-7382.91610280052,4864854.20854577,"2","WAP122",-78
"34758",-7377.06170000136,4864851.7207,"2","WAP122",-68
"34759",-7372.80290000141,4864849.3028,"2","WAP122",-58
"34760",-7372.80290000141,4864849.3028,"2","WAP122",-78
"34761",-7366.24240000173,4864841.108,"2","WAP122",-77
"34762",-7373.05279999971,4864844.8865,"2","WAP122",-63
"34763",-7377.0782699883,4864842.961439,"2","WAP122",-65
"34764",-7374.34750000015,4864845.6047,"2","WAP122",-69
"34765",-7374.34750000015,4864845.6047,"3","WAP122",-79
"34766",-7381.68690000102,4864845.7553,"2","WAP122",-79
"34767",-7380.86679999903,4864847.2336,"2","WAP122",-65
"34768",-7377.77879999951,4864852.8002,"2","WAP122",-68
"34769",-7377.06170000136,4864851.7207,"2","WAP122",-72
"34770",-7372.80290000141,4864849.3028,"2","WAP122",-60
"34771",-7372.80290000141,4864849.3028,"2","WAP122",-73
"34772",-7367.45879999921,4864841.7828,"2","WAP122",-71
"34773",-7309.84930000082,4864812.6953,"1","WAP122",-77
"34774",-7332.10880000144,4864822.171,"1","WAP122",-76
"34775",-7408.33887019381,4864811.52982535,"1","WAP122",-72
"34776",-7316.86719999835,4864813.7149,"1","WAP122",-79
"34777",-7323.55065394565,4864827.71950754,"1","WAP122",-79
"34778",-7408.33887019381,4864811.52982535,"1","WAP122",-74
